Down,Yards,QB,QB Sacks,QB Years,QB Height,QB Weight,QB Fumbles,QB Rush Att,QB Passer Rating,Receiver ID,Receiver Pos,Receiver Years,Receiver Height,Receiver Weight,Team,Intercepted,Success
4,1,Z.Mettenberger,54,2,77,224,4,9,68.7,1438,WR,0,72,210,TEN,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,20,A.Smith,45,11,76,217,4,84,96.8,402,WR,2,69,200,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
2,5,A.Smith,45,11,76,217,4,84,96.8,402,WR,2,69,200,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,1398,TE,0,76,265,KC,0,0
2,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
2,5,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,0
3,5,J.Manziel,52,2,72,210,6,38,79.4,340,RB,0,69,210,CLE,0,0
2,11,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
3,7,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,0
2,6,J.Manziel,52,2,72,210,6,38,79.4,340,RB,0,69,210,CLE,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,343,TE,6,77,255,CLE,0,0
3,1,J.Manziel,52,2,72,210,6,38,79.4,343,TE,6,77,255,CLE,0,1
2,8,J.Manziel,52,2,72,210,6,38,79.4,1343,WR,9,74,222,CLE,0,0
2,3,J.Manziel,52,2,72,210,6,38,79.4,1067,WR,6,72,190,CLE,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,1111,WR,0,74,205,KC,0,0
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
2,10,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,402,WR,2,69,200,KC,0,0
2,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
3,2,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,1,0
2,9,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,1,0
1,10,A.Smith,45,11,76,217,4,84,96.8,402,WR,2,69,200,KC,0,0
2,8,A.Smith,45,11,76,217,4,84,96.8,1137,RB,2,70,205,KC,0,1
2,12,J.Manziel,52,2,72,210,6,38,79.4,1461,WR,0,70,169,CLE,0,1
3,4,J.Manziel,52,2,72,210,6,38,79.4,349,WR,4,70,175,CLE,0,0
2,7,A.Smith,45,11,76,217,4,84,96.8,1112,WR,10,72,210,KC,0,0
3,7,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,1461,WR,0,70,169,CLE,0,0
2,10,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,1
2,7,J.Manziel,52,2,72,210,6,38,79.4,349,WR,4,70,175,CLE,0,1
2,8,J.Manziel,52,2,72,210,6,38,79.4,340,RB,0,69,210,CLE,0,1
2,7,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,402,WR,2,69,200,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
2,8,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,1
2,10,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,0
3,10,J.Manziel,52,2,72,210,6,38,79.4,340,RB,0,69,210,CLE,0,1
3,18,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,0
2,6,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
3,7,J.Manziel,52,2,72,210,6,38,79.4,349,WR,4,70,175,CLE,0,1
2,8,J.Manziel,52,2,72,210,6,38,79.4,343,TE,6,77,255,CLE,0,0
3,8,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,0
4,8,J.Manziel,52,2,72,210,6,38,79.4,349,WR,4,70,175,CLE,0,0
3,5,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,1461,WR,0,70,169,CLE,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,346,WR,2,68,167,CLE,0,0
1,10,J.Manziel,52,2,72,210,6,38,79.4,346,WR,2,68,167,CLE,0,0
2,10,J.Manziel,52,2,72,210,6,38,79.4,1343,WR,9,74,222,CLE,0,0
3,10,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,1
3,10,J.Manziel,52,2,72,210,6,38,79.4,349,WR,4,70,175,CLE,0,0
4,10,J.Manziel,52,2,72,210,6,38,79.4,1461,WR,0,70,169,CLE,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,811,WR,13,73,220,SF,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,1471,RB,3,68,203,SF,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,811,WR,13,73,220,SF,0,1
2,1,B.Gabbert,53,5,76,235,4,33,87.4,811,WR,13,73,220,SF,0,1
3,5,B.Gabbert,53,5,76,235,4,33,87.4,815,WR,5,72,205,SF,0,0
1,1,B.Gabbert,53,5,76,235,4,33,87.4,814,TE,3,76,267,SF,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,508,WR,6,70,198,DET,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,1
2,2,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,0
1,5,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,0
3,2,M.Stafford,44,7,75,226,4,44,97.5,508,WR,6,70,198,DET,0,0
1,10,B.Gabbert,53,5,76,235,4,33,87.4,811,WR,13,73,220,SF,0,1
3,3,B.Gabbert,53,5,76,235,4,33,87.4,811,WR,13,73,220,SF,0,1
2,9,M.Stafford,44,7,75,226,4,44,97.5,506,RB,3,69,200,DET,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,504,TE,2,76,255,DET,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,504,TE,2,76,255,DET,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,1098,WR,1,72,190,DET,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,814,TE,3,76,267,SF,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,1471,RB,3,68,203,SF,0,0
2,8,B.Gabbert,53,5,76,235,4,33,87.4,815,WR,5,72,205,SF,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,503,RB,5,71,231,DET,0,1
3,2,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,0
2,12,B.Gabbert,53,5,76,235,4,33,87.4,816,WR,2,69,197,SF,0,1
2,9,B.Gabbert,53,5,76,235,4,33,87.4,816,WR,2,69,197,SF,0,1
3,8,B.Gabbert,53,5,76,235,4,33,87.4,814,TE,3,76,267,SF,0,0
1,10,M.Stafford,44,7,75,226,4,44,97.5,503,RB,5,71,231,DET,0,1
3,5,M.Stafford,44,7,75,226,4,44,97.5,502,RB,0,68,203,DET,0,1
2,6,B.Gabbert,53,5,76,235,4,33,87.4,814,TE,3,76,267,SF,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,811,WR,13,73,220,SF,0,0
1,10,B.Gabbert,53,5,76,235,4,33,87.4,970,WR,3,72,204,SF,0,0
2,10,B.Gabbert,53,5,76,235,4,33,87.4,970,WR,3,72,204,SF,0,0
3,10,B.Gabbert,53,5,76,235,4,33,87.4,970,WR,3,72,204,SF,0,0
1,10,M.Stafford,44,7,75,226,4,44,97.5,506,RB,3,69,200,DET,0,1
2,7,M.Stafford,44,7,75,226,4,44,97.5,508,WR,6,70,198,DET,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,504,TE,2,76,255,DET,0,1
2,6,M.Stafford,44,7,75,226,4,44,97.5,508,WR,6,70,198,DET,0,1
3,1,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,1
2,7,M.Stafford,44,7,75,226,4,44,97.5,506,RB,3,69,200,DET,0,1
2,3,M.Stafford,44,7,75,226,4,44,97.5,506,RB,3,69,200,DET,0,0
3,8,M.Stafford,44,7,75,226,4,44,97.5,505,WR,10,69,187,DET,0,1
3,9,B.Gabbert,53,5,76,235,4,33,87.4,815,WR,5,72,205,SF,0,0
1,10,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,504,TE,2,76,255,DET,0,1
2,8,M.Stafford,44,7,75,226,4,44,97.5,502,RB,0,68,203,DET,0,1
3,8,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,0
1,10,B.Gabbert,53,5,76,235,4,33,87.4,970,WR,3,72,204,SF,0,1
3,24,B.Gabbert,53,5,76,235,4,33,87.4,816,WR,2,69,197,SF,0,1
2,7,M.Stafford,44,7,75,226,4,44,97.5,503,RB,5,71,231,DET,0,0
3,7,M.Stafford,44,7,75,226,4,44,97.5,508,WR,6,70,198,DET,0,1
2,6,M.Stafford,44,7,75,226,4,44,97.5,502,RB,0,68,203,DET,0,1
2,20,M.Stafford,44,7,75,226,4,44,97.5,506,RB,3,69,200,DET,0,1
3,12,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,1
2,3,M.Stafford,44,7,75,226,4,44,97.5,506,RB,3,69,200,DET,0,1
2,6,M.Stafford,44,7,75,226,4,44,97.5,504,TE,2,76,255,DET,0,0
3,6,M.Stafford,44,7,75,226,4,44,97.5,508,WR,6,70,198,DET,0,0
1,1,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,814,TE,3,76,267,SF,0,1
2,4,B.Gabbert,53,5,76,235,4,33,87.4,808,RB,0,74,220,SF,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,815,WR,5,72,205,SF,0,1
2,3,B.Gabbert,53,5,76,235,4,33,87.4,969,TE,0,78,252,SF,0,0
3,3,B.Gabbert,53,5,76,235,4,33,87.4,808,RB,0,74,220,SF,0,1
4,3,B.Gabbert,53,5,76,235,4,33,87.4,808,RB,0,74,220,SF,0,1
2,9,M.Stafford,44,7,75,226,4,44,97.5,506,RB,3,69,200,DET,0,1
2,6,M.Stafford,44,7,75,226,4,44,97.5,502,RB,0,68,203,DET,0,1
2,19,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,0
3,19,M.Stafford,44,7,75,226,4,44,97.5,506,RB,3,69,200,DET,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,808,RB,0,74,220,SF,0,1
2,4,B.Gabbert,53,5,76,235,4,33,87.4,808,RB,0,74,220,SF,0,1
1,10,B.Gabbert,53,5,76,235,4,33,87.4,808,RB,0,74,220,SF,0,0
2,10,B.Gabbert,53,5,76,235,4,33,87.4,816,WR,2,69,197,SF,0,0
3,10,B.Gabbert,53,5,76,235,4,33,87.4,814,TE,3,76,267,SF,0,1
4,3,B.Gabbert,53,5,76,235,4,33,87.4,814,TE,3,76,267,SF,0,0
2,3,T.Bridgewater,45,2,74,215,7,44,90.9,839,WR,7,72,205,MIN,0,0
3,3,T.Bridgewater,45,2,74,215,7,44,90.9,1178,WR,0,72,191,MIN,0,0
1,10,E.Manning,28,12,76,218,12,20,93.7,724,WR,5,70,202,NYG,0,0
3,7,E.Manning,28,12,76,218,12,20,93.7,1428,WR,7,73,208,NYG,0,0
3,2,T.Bridgewater,45,2,74,215,7,44,90.9,1178,WR,0,72,191,MIN,0,1
2,8,T.Bridgewater,45,2,74,215,7,44,90.9,1178,WR,0,72,191,MIN,0,1
1,10,T.Bridgewater,45,2,74,215,7,44,90.9,1178,WR,0,72,191,MIN,0,1
2,8,T.Bridgewater,45,2,74,215,7,44,90.9,839,WR,7,72,205,MIN,0,0
3,8,T.Bridgewater,45,2,74,215,7,44,90.9,1042,WR,2,74,200,MIN,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,1428,WR,7,73,208,NYG,1,0
2,5,T.Bridgewater,45,2,74,215,7,44,90.9,834,RB,9,73,220,MIN,0,0
2,5,E.Manning,28,12,76,218,12,20,93.7,1315,WR,2,72,190,NYG,0,0
2,5,T.Bridgewater,45,2,74,215,7,44,90.9,841,WR,4,70,191,MIN,0,1
1,10,T.Bridgewater,45,2,74,215,7,44,90.9,1178,WR,0,72,191,MIN,0,1
3,5,T.Bridgewater,45,2,74,215,7,44,90.9,839,WR,7,72,205,MIN,0,0
2,8,T.Bridgewater,45,2,74,215,7,44,90.9,840,TE,5,78,265,MIN,0,0
3,8,T.Bridgewater,45,2,74,215,7,44,90.9,841,WR,4,70,191,MIN,0,1
2,14,T.Bridgewater,45,2,74,215,7,44,90.9,840,TE,5,78,265,MIN,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,731,WR,4,74,208,NYG,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,724,WR,5,70,202,NYG,0,0
2,9,E.Manning,28,12,76,218,12,20,93.7,725,RB,7,73,231,NYG,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,731,WR,4,74,208,NYG,0,0
2,10,E.Manning,28,12,76,218,12,20,93.7,723,RB,5,70,205,NYG,0,0
